row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,category,sub_category,product_id,product_name,quantity,discount,unit_price,sales,profit
1860,ORD-01620,2021-08-18,2021-08-25,Standard Class,CUS-0291,Customer 291,Home Office,Portland,OR,97201,West,Technology,Machines,PRD-1881,HP ProBook 440 G9,6,0.1,797.07,4304.18,803.68
2211,ORD-01737,2023-12-07,2023-12-07,Same Day,CUS-0054,Customer 54,Corporate,Boston,MA,02101,East,Office Supplies,Envelopes,PRD-4017,Security Envelope 100pk,4,0.4,14.58,34.99,-0.87
1206,ORD-01402,2021-07-02,2021-07-09,Standard Class,CUS-0170,Customer 170,Home Office,Detroit,MI,48201,Central,Furniture,Furnishings,PRD-8417,Cable Management Kit,2,0.1,27.34,49.21,5.85
602,ORD-01200,2023-05-17,2023-05-24,Standard Class,CUS-0138,Customer 138,Corporate,Portland,OR,97201,West,Office Supplies,Fasteners,PRD-7306,Stapler Heavy Duty,2,0,24.67,49.34,12.67
1048,ORD-01349,2023-08-30,2023-09-05,Standard Class,CUS-0362,Customer 362,Consumer,Memphis,TN,38101,South,Furniture,Tables,PRD-7760,Conference Table 2m,3,0,740.59,2221.77,72.76
1586,ORD-01528,2022-03-01,2022-03-08,Standard Class,CUS-0060,Customer 60,Consumer,Portland,OR,97201,West,Furniture,Tables,PRD-4568,Standing Desk Adjustable,3,0.5,415.36,623.04,-54.22
1084,ORD-01361,2023-01-27,2023-02-02,Standard Class,CUS-0352,Customer 352,Corporate,Nashville,TN,37201,South,Office Supplies,Envelopes,PRD-6228,Manila Envelope 50pk,1,0.1,9.08,8.17,1.05
533,ORD-01177,2023-09-21,2023-09-26,Standard Class,CUS-0399,Customer 399,Consumer,Miami,FL,33101,East,Technology,Accessories,PRD-7137,USB Hub 7-Port,3,0.3,37.32,78.37,2.31
2245,ORD-01748,2023-08-29,2023-09-02,Standard Class,CUS-0335,Customer 335,Home Office,Seattle,WA,98101,West,Office Supplies,Binders,PRD-6231,3-Ring Binder 2in,3,0,8.45,25.35,4.61
1974,ORD-01658,2022-05-26,2022-05-30,Standard Class,CUS-0113,Customer 113,Corporate,Miami,FL,33101,East,Office Supplies,Binders,PRD-6126,Presentation Binder,1,0,11.0,11.0,1.87
1257,ORD-01419,2023-04-14,2023-04-16,Second Class,CUS-0218,Customer 218,Corporate,Miami,FL,33101,East,Office Supplies,Paper,PRD-0896,Premium Photo Paper 50sh,2,0.1,15.16,27.29,4.01
791,ORD-01263,2021-06-28,2021-06-30,First Class,CUS-0157,Customer 157,Home Office,Washington,DC,20001,East,Office Supplies,Envelopes,PRD-6228,Manila Envelope 50pk,1,0,9.24,9.24,0.86
644,ORD-01214,2023-07-09,2023-07-15,Standard Class,CUS-0342,Customer 342,Consumer,Los Angeles,CA,90001,West,Technology,Machines,PRD-7964,Lenovo ThinkPad E15,1,0.3,870.84,609.59,33.81
1722,ORD-01574,2023-11-04,2023-11-04,Same Day,CUS-0024,Customer 24,Consumer,Seattle,WA,98101,West,Technology,Copiers,PRD-3378,Brother MFC-L2750DW,1,0,317.03,317.03,68.78
1378,ORD-01459,2023-02-26,2023-03-03,Standard Class,CUS-0048,Customer 48,Home Office,Portland,OR,97201,West,Technology,Copiers,PRD-5522,Canon ImageRUNNER 2425,1,0.4,2017.82,1210.69,45.44
749,ORD-01249,2022-03-09,2022-03-13,Standard Class,CUS-0050,Customer 50,Corporate,Portland,OR,97201,West,Furniture,Bookcases,PRD-5773,Wooden Bookcase 180cm,1,0.2,193.96,155.17,4.74
1002,ORD-01334,2023-03-06,2023-03-08,First Class,CUS-0272,Customer 272,Corporate,Chicago,IL,60601,Central,Technology,Accessories,PRD-3294,Webcam HD 1080p,4,0.1,50.81,182.92,35.33
510,ORD-01170,2021-11-05,2021-11-09,Standard Class,CUS-0255,Customer 255,Corporate,Miami,FL,33101,East,Technology,Accessories,PRD-9020,Mechanical Keyboard TKL,2,0.5,69.79,69.79,-7.88
1420,ORD-01473,2022-05-19,2022-05-26,Standard Class,CUS-0163,Customer 163,Consumer,Seattle,WA,98101,West,Technology,Phones,PRD-9624,Samsung Galaxy A54,2,0,348.1,696.2,116.45
708,ORD-01236,2023-08-31,2023-09-06,Standard Class,CUS-0364,Customer 364,Consumer,Las Vegas,NV,89101,West,Furniture,Furnishings,PRD-8417,Cable Management Kit,6,0.2,26.33,126.38,14.97
648,ORD-01216,2023-04-03,2023-04-10,Standard Class,CUS-0165,Customer 165,Consumer,Portland,OR,97201,West,Office Supplies,Storage,PRD-5940,Plastic Storage Bin Set,2,0.3,34.56,48.38,3.92
1728,ORD-01576,2021-01-23,2021-01-28,Standard Class,CUS-0179,Customer 179,Corporate,Portland,OR,97201,West,Office Supplies,Art,PRD-0551,Whiteboard Markers 10pk,1,0.1,12.96,11.66,2.23
375,ORD-01125,2023-07-29,2023-08-01,Second Class,CUS-0184,Customer 184,Consumer,Los Angeles,CA,90001,West,Office Supplies,Binders,PRD-6231,3-Ring Binder 2in,2,0.5,8.58,8.58,-0.54
1000,ORD-01333,2022-02-10,2022-02-12,First Class,CUS-0254,Customer 254,Corporate,Memphis,TN,38101,South,Technology,Phones,PRD-4868,Oppo Reno 8,2,0.2,233.41,373.46,66.74
1749,ORD-01583,2021-09-28,2021-10-02,Second Class,CUS-0115,Customer 115,Corporate,Charlotte,NC,28201,South,Technology,Accessories,PRD-8988,Logitech MX Master 3,4,0.5,87.5,175.0,-17.13
2063,ORD-01687,2023-03-16,2023-03-21,Standard Class,CUS-0385,Customer 385,Home Office,Washington,DC,20001,East,Office Supplies,Storage,PRD-6625,Banker Box 10-Pack,2,0,42.68,85.36,17.57
1757,ORD-01585,2023-04-22,2023-04-26,Second Class,CUS-0111,Customer 111,Consumer,Atlanta,GA,30301,South,Technology,Copiers,PRD-4662,Epson WorkForce WF-7840,1,0.3,434.57,304.2,23.84
2136,ORD-01712,2022-07-21,2022-07-23,First Class,CUS-0190,Customer 190,Home Office,Boston,MA,02101,East,Furniture,Tables,PRD-7760,Conference Table 2m,1,0.2,643.39,514.71,24.89
2110,ORD-01703,2022-10-23,2022-10-25,First Class,CUS-0327,Customer 327,Corporate,Dallas,TX,75201,Central,Furniture,Tables,PRD-4568,Standing Desk Adjustable,1,0.5,467.5,233.75,-6.09
2310,ORD-01770,2023-08-31,2023-09-07,Standard Class,CUS-0174,Customer 174,Home Office,Boston,MA,02101,East,Office Supplies,Paper,PRD-0896,Premium Photo Paper 50sh,3,0.3,16.35,34.34,3.84
1640,ORD-01546,2021-08-03,2021-08-06,Second Class,CUS-0265,Customer 265,Consumer,Houston,TX,77001,Central,Furniture,Furnishings,PRD-1284,Desk Organizer Bamboo,1,0.2,37.06,29.65,2.97
600,ORD-01200,2023-04-05,2023-04-10,Standard Class,CUS-0400,Customer 400,Home Office,Minneapolis,MN,55401,Central,Technology,Machines,PRD-7964,Lenovo ThinkPad E15,5,0.5,963.4,2408.5,71.54
805,ORD-01268,2022-12-02,2022-12-06,Standard Class,CUS-0348,Customer 348,Consumer,Las Vegas,NV,89101,West,Furniture,Bookcases,PRD-5773,Wooden Bookcase 180cm,3,0,194.45,583.35,23.28
1562,ORD-01520,2021-03-11,2021-03-18,Standard Class,CUS-0247,Customer 247,Home Office,Minneapolis,MN,55401,Central,Furniture,Tables,PRD-4568,Standing Desk Adjustable,1,0.3,430.55,301.38,-24.84
336,ORD-01112,2023-01-11,2023-01-14,Second Class,CUS-0167,Customer 167,Consumer,Washington,DC,20001,East,Technology,Copiers,PRD-5522,Canon ImageRUNNER 2425,5,0.1,1764.68,7941.06,2376.95
724,ORD-01241,2022-05-31,2022-05-31,Same Day,CUS-0088,Customer 88,Corporate,Charlotte,NC,28201,South,Office Supplies,Paper,PRD-0896,Premium Photo Paper 50sh,6,0,15.53,93.18,10.91
795,ORD-01265,2023-11-19,2023-11-26,Standard Class,CUS-0069,Customer 69,Consumer,New Orleans,LA,70101,South,Furniture,Bookcases,PRD-4464,5-Tier Metal Bookshelf,2,0.3,130.62,182.87,-5.48
63,ORD-01021,2023-04-03,2023-04-07,Standard Class,CUS-0261,Customer 261,Consumer,Houston,TX,77001,Central,Technology,Copiers,PRD-4662,Epson WorkForce WF-7840,1,0.3,421.62,295.13,7.89
1367,ORD-01455,2023-12-20,2023-12-23,Second Class,CUS-0236,Customer 236,Corporate,Minneapolis,MN,55401,Central,Furniture,Furnishings,PRD-1284,Desk Organizer Bamboo,2,0.3,37.75,52.85,1.09
563,ORD-01187,2022-05-30,2022-06-02,Second Class,CUS-0206,Customer 206,Consumer,Atlanta,GA,30301,South,Office Supplies,Fasteners,PRD-7306,Stapler Heavy Duty,2,0.3,26.9,37.66,2.36
202,ORD-01067,2023-10-07,2023-10-14,Standard Class,CUS-0212,Customer 212,Corporate,Philadelphia,PA,19101,East,Technology,Machines,PRD-1881,HP ProBook 440 G9,3,0,803.55,2410.65,432.03
194,ORD-01064,2022-09-25,2022-09-29,Standard Class,CUS-0278,Customer 278,Consumer,San Francisco,CA,94101,West,Technology,Accessories,PRD-7137,USB Hub 7-Port,2,0.1,31.64,56.95,17.04
85,ORD-01028,2023-02-05,2023-02-12,Standard Class,CUS-0383,Customer 383,Corporate,Las Vegas,NV,89101,West,Office Supplies,Envelopes,PRD-4017,Security Envelope 100pk,3,0.5,14.91,22.37,-0.41
1771,ORD-01590,2023-07-04,2023-07-10,Standard Class,CUS-0374,Customer 374,Consumer,Minneapolis,MN,55401,Central,Technology,Accessories,PRD-3294,Webcam HD 1080p,2,0,58.47,116.94,23.94
1073,ORD-01357,2023-02-10,2023-02-11,First Class,CUS-0343,Customer 343,Corporate,Nashville,TN,37201,South,Office Supplies,Storage,PRD-5940,Plastic Storage Bin Set,3,0,32.4,97.2,17.81
431,ORD-01143,2021-09-29,2021-10-03,Standard Class,CUS-0347,Customer 347,Home Office,Portland,OR,97201,West,Furniture,Chairs,PRD-0063,Herman Miller Aeron,1,0.4,1241.23,744.74,-46.22
699,ORD-01233,2023-11-16,2023-11-16,Same Day,CUS-0242,Customer 242,Consumer,San Francisco,CA,94101,West,Technology,Accessories,PRD-9020,Mechanical Keyboard TKL,2,0.3,68.17,95.44,3.1
1503,ORD-01501,2021-10-17,2021-10-21,Standard Class,CUS-0151,Customer 151,Corporate,Washington,DC,20001,East,Furniture,Chairs,PRD-4472,Gaming Chair Pro,2,0.2,288.61,461.78,62.0
1168,ORD-01389,2023-05-24,2023-05-28,Second Class,CUS-0188,Customer 188,Home Office,Dallas,TX,75201,Central,Technology,Accessories,PRD-9020,Mechanical Keyboard TKL,1,0.1,76.75,69.08,23.99
702,ORD-01234,2023-04-07,2023-04-11,Second Class,CUS-0218,Customer 218,Corporate,Miami,FL,33101,East,Furniture,Bookcases,PRD-5344,Wall-Mount Floating Shelves,3,0,58.8,176.4,10.08
846,ORD-01282,2023-12-17,2023-12-24,Standard Class,CUS-0384,Customer 384,Corporate,Portland,OR,97201,West,Office Supplies,Labels,PRD-1860,Name Badge Kit,1,0,18.7,18.7,6.31
1018,ORD-01339,2023-10-01,2023-10-07,Standard Class,CUS-0249,Customer 249,Consumer,San Francisco,CA,94101,West,Furniture,Bookcases,PRD-4464,5-Tier Metal Bookshelf,5,0.1,127.41,573.35,-17.14
1399,ORD-01466,2023-05-15,2023-05-19,Second Class,CUS-0382,Customer 382,Consumer,Chicago,IL,60601,Central,Office Supplies,Binders,PRD-6231,3-Ring Binder 2in,1,0.1,9.13,8.22,1.2
414,ORD-01138,2022-03-21,2022-03-28,Standard Class,CUS-0122,Customer 122,Consumer,Charlotte,NC,28201,South,Furniture,Furnishings,PRD-0891,Monitor Arm Dual,1,0.3,96.92,67.84,8.13
1548,ORD-01516,2022-06-23,2022-06-23,Same Day,CUS-0266,Customer 266,Corporate,Miami,FL,33101,East,Technology,Copiers,PRD-4662,Epson WorkForce WF-7840,1,0.1,442.93,398.64,75.63
1461,ORD-01487,2021-03-09,2021-03-11,Second Class,CUS-0016,Customer 16,Corporate,San Francisco,CA,94101,West,Office Supplies,Paper,PRD-6104,A4 Copy Paper 500sh,3,0,7.51,22.53,2.28
1006,ORD-01335,2023-11-27,2023-12-04,Standard Class,CUS-0289,Customer 289,Consumer,Miami,FL,33101,East,Technology,Machines,PRD-7964,Lenovo ThinkPad E15,5,0,967.34,4836.7,618.38
212,ORD-01070,2023-11-25,2023-11-29,Second Class,CUS-0293,Customer 293,Consumer,Washington,DC,20001,East,Technology,Machines,PRD-7823,Dell XPS 15 Laptop,1,0,1580.23,1580.23,138.87
529,ORD-01176,2022-06-16,2022-06-20,Standard Class,CUS-0009,Customer 9,Corporate,Philadelphia,PA,19101,East,Technology,Machines,PRD-1881,HP ProBook 440 G9,1,0.1,723.14,650.83,69.14
1097,ORD-01365,2021-09-27,2021-10-01,Standard Class,CUS-0276,Customer 276,Corporate,Los Angeles,CA,90001,West,Technology,Accessories,PRD-7137,USB Hub 7-Port,2,0,38.44,76.88,27.67
1830,ORD-01610,2021-09-09,2021-09-12,Second Class,CUS-0376,Customer 376,Consumer,Washington,DC,20001,East,Office Supplies,Art,PRD-9676,Watercolor Set 24pcs,2,0.2,21.73,34.77,5.46
260,ORD-01086,2022-02-28,2022-03-03,Second Class,CUS-0288,Customer 288,Home Office,Washington,DC,20001,East,Office Supplies,Art,PRD-9676,Watercolor Set 24pcs,4,0.1,23.39,84.2,13.42
428,ORD-01142,2022-10-07,2022-10-11,Standard Class,CUS-0362,Customer 362,Consumer,Memphis,TN,38101,South,Furniture,Tables,PRD-5524,Folding Table Portable,5,0,84.18,420.9,5.11
1255,ORD-01418,2023-07-28,2023-07-31,Second Class,CUS-0384,Customer 384,Corporate,Portland,OR,97201,West,Furniture,Tables,PRD-4568,Standing Desk Adjustable,1,0.2,471.12,376.9,11.62
1753,ORD-01584,2021-03-25,2021-04-01,Standard Class,CUS-0386,Customer 386,Consumer,Houston,TX,77001,Central,Office Supplies,Storage,PRD-7580,File Cabinet 4-Drawer,1,0.1,185.45,166.91,22.05
779,ORD-01259,2021-12-18,2021-12-19,First Class,CUS-0187,Customer 187,Corporate,Charlotte,NC,28201,South,Technology,Phones,PRD-1941,Xiaomi Redmi 12,2,0.4,190.89,229.07,-22.65
2290,ORD-01763,2022-05-14,2022-05-19,Standard Class,CUS-0246,Customer 246,Corporate,Philadelphia,PA,19101,East,Furniture,Bookcases,PRD-4464,5-Tier Metal Bookshelf,1,0.2,146.83,117.46,-3.27
1526,ORD-01508,2022-06-19,2022-06-26,Standard Class,CUS-0100,Customer 100,Consumer,Memphis,TN,38101,South,Technology,Copiers,PRD-3378,Brother MFC-L2750DW,3,0.5,330.44,495.66,-41.06
1557,ORD-01519,2023-05-01,2023-05-04,Second Class,CUS-0260,Customer 260,Corporate,Dallas,TX,75201,Central,Furniture,Bookcases,PRD-5773,Wooden Bookcase 180cm,1,0.1,209.14,188.23,10.74
1228,ORD-01409,2023-03-27,2023-04-02,Standard Class,CUS-0367,Customer 367,Consumer,Charlotte,NC,28201,South,Technology,Copiers,PRD-5522,Canon ImageRUNNER 2425,1,0,1946.57,1946.57,489.91
2045,ORD-01681,2022-01-19,2022-01-24,Standard Class,CUS-0092,Customer 92,Consumer,Minneapolis,MN,55401,Central,Office Supplies,Fasteners,PRD-3891,Binder Clips Assorted,6,0.1,7.22,38.99,11.74
896,ORD-01298,2022-01-31,2022-02-05,Standard Class,CUS-0205,Customer 205,Corporate,Miami,FL,33101,East,Office Supplies,Paper,PRD-0896,Premium Photo Paper 50sh,1,0.4,16.39,9.83,0.49
532,ORD-01177,2022-07-10,2022-07-14,Second Class,CUS-0155,Customer 155,Consumer,New York,NY,10001,East,Technology,Copiers,PRD-5522,Canon ImageRUNNER 2425,2,0.1,1669.77,3005.59,809.6
2201,ORD-01733,2021-05-25,2021-05-29,Second Class,CUS-0254,Customer 254,Corporate,Memphis,TN,38101,South,Technology,Phones,PRD-4868,Oppo Reno 8,1,0,236.74,236.74,42.32
2287,ORD-01762,2023-01-03,2023-01-09,Standard Class,CUS-0077,Customer 77,Consumer,Memphis,TN,38101,South,Office Supplies,Fasteners,PRD-9613,Paper Clips Box 500,2,0.1,6.03,10.85,3.14
2004,ORD-01668,2023-02-28,2023-03-04,Standard Class,CUS-0259,Customer 259,Corporate,Seattle,WA,98101,West,Technology,Phones,PRD-4957,iPhone 14 128GB,2,0.4,718.39,862.07,-50.61
1429,ORD-01476,2023-03-07,2023-03-13,Standard Class,CUS-0314,Customer 314,Consumer,Boston,MA,02101,East,Technology,Machines,PRD-1881,HP ProBook 440 G9,2,0.1,766.2,1379.16,128.82
1440,ORD-01480,2021-07-22,2021-07-28,Standard Class,CUS-0354,Customer 354,Consumer,Seattle,WA,98101,West,Office Supplies,Storage,PRD-6625,Banker Box 10-Pack,4,0,45.6,182.4,29.05
1655,ORD-01551,2023-12-29,2023-12-31,Second Class,CUS-0129,Customer 129,Corporate,Las Vegas,NV,89101,West,Technology,Phones,PRD-9624,Samsung Galaxy A54,2,0.2,318.37,509.39,102.13
305,ORD-01101,2022-04-17,2022-04-23,Standard Class,CUS-0339,Customer 339,Consumer,Boston,MA,02101,East,Office Supplies,Labels,PRD-1860,Name Badge Kit,1,0,17.92,17.92,5.9
1428,ORD-01476,2021-01-11,2021-01-14,Second Class,CUS-0209,Customer 209,Consumer,Charlotte,NC,28201,South,Furniture,Tables,PRD-1817,L-Shape Office Desk,1,0,383.61,383.61,12.12
2150,ORD-01716,2021-01-06,2021-01-13,Standard Class,CUS-0322,Customer 322,Consumer,New Orleans,LA,70101,South,Furniture,Furnishings,PRD-1284,Desk Organizer Bamboo,2,0.5,36.73,36.73,1.08
1735,ORD-01578,2021-02-20,2021-02-22,Second Class,CUS-0238,Customer 238,Home Office,Las Vegas,NV,89101,West,Technology,Machines,PRD-7823,Dell XPS 15 Laptop,1,0,1331.34,1331.34,242.33
1167,ORD-01389,2022-11-22,2022-11-28,Standard Class,CUS-0173,Customer 173,Corporate,Minneapolis,MN,55401,Central,Office Supplies,Labels,PRD-1860,Name Badge Kit,1,0.1,17.84,16.06,4.15
1514,ORD-01504,2022-02-06,2022-02-08,First Class,CUS-0268,Customer 268,Consumer,New Orleans,LA,70101,South,Furniture,Tables,PRD-4568,Standing Desk Adjustable,1,0.1,470.7,423.63,20.2
690,ORD-01230,2023-03-06,2023-03-10,Second Class,CUS-0261,Customer 261,Consumer,Houston,TX,77001,Central,Office Supplies,Art,PRD-0551,Whiteboard Markers 10pk,1,0.1,14.05,12.65,1.54
929,ORD-01309,2022-11-15,2022-11-19,Second Class,CUS-0364,Customer 364,Consumer,Las Vegas,NV,89101,West,Furniture,Bookcases,PRD-5344,Wall-Mount Floating Shelves,2,0,65.25,130.5,1.62
1583,ORD-01527,2021-07-11,2021-07-16,Standard Class,CUS-0108,Customer 108,Consumer,Charlotte,NC,28201,South,Furniture,Tables,PRD-5524,Folding Table Portable,1,0,87.79,87.79,-6.56
2010,ORD-01670,2023-06-28,2023-07-02,Standard Class,CUS-0347,Customer 347,Home Office,Portland,OR,97201,West,Furniture,Furnishings,PRD-1284,Desk Organizer Bamboo,3,0.2,39.98,95.95,10.54
83,ORD-01027,2023-01-07,2023-01-09,Second Class,CUS-0335,Customer 335,Home Office,Seattle,WA,98101,West,Furniture,Furnishings,PRD-8417,Cable Management Kit,3,0.1,26.09,70.44,11.51
1875,ORD-01625,2023-06-30,2023-07-02,Second Class,CUS-0392,Customer 392,Home Office,New York,NY,10001,East,Furniture,Chairs,PRD-4472,Gaming Chair Pro,2,0.4,295.62,354.74,2.23
395,ORD-01131,2023-10-23,2023-10-27,Standard Class,CUS-0102,Customer 102,Corporate,Seattle,WA,98101,West,Technology,Copiers,PRD-4662,Epson WorkForce WF-7840,3,0,419.15,1257.45,240.72
2257,ORD-01752,2022-10-24,2022-10-28,Second Class,CUS-0052,Customer 52,Home Office,Philadelphia,PA,19101,East,Office Supplies,Art,PRD-0551,Whiteboard Markers 10pk,1,0,14.49,14.49,2.54
1242,ORD-01414,2022-01-27,2022-02-02,Standard Class,CUS-0365,Customer 365,Consumer,Charlotte,NC,28201,South,Office Supplies,Fasteners,PRD-9613,Paper Clips Box 500,1,0.2,5.85,4.68,1.71
2184,ORD-01728,2023-03-09,2023-03-15,Standard Class,CUS-0368,Customer 368,Consumer,Dallas,TX,75201,Central,Furniture,Bookcases,PRD-5773,Wooden Bookcase 180cm,1,0.2,205.22,164.18,6.87
1978,ORD-01659,2023-06-24,2023-06-28,Standard Class,CUS-0222,Customer 222,Consumer,Houston,TX,77001,Central,Technology,Accessories,PRD-3294,Webcam HD 1080p,3,0,59.19,177.57,36.04
171,ORD-01057,2021-01-26,2021-02-02,Standard Class,CUS-0023,Customer 23,Consumer,New York,NY,10001,East,Technology,Accessories,PRD-7137,USB Hub 7-Port,4,0.3,38.02,106.46,7.77
172,ORD-01057,2023-05-09,2023-05-14,Standard Class,CUS-0366,Customer 366,Home Office,Philadelphia,PA,19101,East,Furniture,Bookcases,PRD-5773,Wooden Bookcase 180cm,2,0,207.71,415.42,4.51
1948,ORD-01649,2023-12-29,2024-01-03,Standard Class,CUS-0056,Customer 56,Consumer,Los Angeles,CA,90001,West,Technology,Machines,PRD-7823,Dell XPS 15 Laptop,1,0.2,1504.39,1203.51,182.53
452,ORD-01150,2023-05-19,2023-05-26,Standard Class,CUS-0261,Customer 261,Consumer,Houston,TX,77001,Central,Furniture,Tables,PRD-7760,Conference Table 2m,1,0.2,669.77,535.82,-52.78
1849,ORD-01616,2022-08-09,2022-08-15,Standard Class,CUS-0078,Customer 78,Corporate,Philadelphia,PA,19101,East,Office Supplies,Envelopes,PRD-8641,Padded Mailer 25pk,1,0.1,16.99,15.29,1.3
753,ORD-01251,2023-11-21,2023-11-27,Standard Class,CUS-0244,Customer 244,Consumer,Detroit,MI,48201,Central,Technology,Copiers,PRD-5522,Canon ImageRUNNER 2425,3,0.5,2023.75,3035.62,-227.83
1809,ORD-01603,2023-05-24,2023-05-28,Standard Class,CUS-0106,Customer 106,Corporate,Portland,OR,97201,West,Office Supplies,Fasteners,PRD-9613,Paper Clips Box 500,2,0.3,6.5,9.1,0.44
1326,ORD-01442,2021-02-18,2021-02-24,Standard Class,CUS-0380,Customer 380,Corporate,Boston,MA,02101,East,Office Supplies,Labels,PRD-9649,Address Labels 750pk,4,0.1,12.5,45.0,14.99
583,ORD-01194,2023-07-19,2023-07-21,First Class,CUS-0223,Customer 223,Corporate,Memphis,TN,38101,South,Technology,Accessories,PRD-7137,USB Hub 7-Port,3,0.1,38.12,102.92,19.98
1918,ORD-01639,2021-12-08,2021-12-12,Standard Class,CUS-0012,Customer 12,Corporate,Detroit,MI,48201,Central,Furniture,Tables,PRD-1817,L-Shape Office Desk,2,0,412.27,824.54,-65.69
1059,ORD-01353,2021-06-26,2021-06-30,Standard Class,CUS-0374,Customer 374,Consumer,Minneapolis,MN,55401,Central,Office Supplies,Envelopes,PRD-6228,Manila Envelope 50pk,1,0,8.49,8.49,1.35
1303,ORD-01434,2022-07-14,2022-07-21,Standard Class,CUS-0356,Customer 356,Home Office,Chicago,IL,60601,Central,Technology,Accessories,PRD-7137,USB Hub 7-Port,2,0,31.96,63.92,20.54
1762,ORD-01587,2023-10-20,2023-10-26,Standard Class,CUS-0271,Customer 271,Consumer,Miami,FL,33101,East,Technology,Machines,PRD-1881,HP ProBook 440 G9,3,0.5,762.9,1144.35,45.15
283,ORD-01094,2022-03-13,2022-03-15,First Class,CUS-0344,Customer 344,Home Office,Los Angeles,CA,90001,West,Office Supplies,Binders,PRD-3805,View Binder with Windows,4,0.2,15.99,51.17,9.63
147,ORD-01049,2021-12-11,2021-12-14,Second Class,CUS-0144,Customer 144,Corporate,Charlotte,NC,28201,South,Furniture,Chairs,PRD-4686,Ergonomic Mesh Chair,3,0,240.36,721.08,74.8
319,ORD-01106,2021-04-17,2021-04-21,Standard Class,CUS-0362,Customer 362,Consumer,Memphis,TN,38101,South,Office Supplies,Envelopes,PRD-6228,Manila Envelope 50pk,2,0,8.95,17.9,2.03
1200,ORD-01400,2022-04-04,2022-04-08,Standard Class,CUS-0284,Customer 284,Consumer,Detroit,MI,48201,Central,Furniture,Furnishings,PRD-8417,Cable Management Kit,1,0,28.51,28.51,4.82
729,ORD-01243,2021-03-23,2021-03-30,Standard Class,CUS-0163,Customer 163,Consumer,Seattle,WA,98101,West,Furniture,Bookcases,PRD-4464,5-Tier Metal Bookshelf,3,0.1,127.68,344.74,12.3
1105,ORD-01368,2023-06-28,2023-06-28,Same Day,CUS-0309,Customer 309,Consumer,Houston,TX,77001,Central,Office Supplies,Fasteners,PRD-3891,Binder Clips Assorted,2,0.1,7.38,13.28,2.43
253,ORD-01084,2021-03-01,2021-03-02,First Class,CUS-0314,Customer 314,Consumer,Boston,MA,02101,East,Furniture,Furnishings,PRD-0891,Monitor Arm Dual,2,0,102.36,204.72,30.1
996,ORD-01332,2022-08-24,2022-08-26,First Class,CUS-0295,Customer 295,Consumer,Las Vegas,NV,89101,West,Technology,Copiers,PRD-5522,Canon ImageRUNNER 2425,3,0,1833.65,5500.95,1445.8
1401,ORD-01467,2022-01-05,2022-01-09,Standard Class,CUS-0104,Customer 104,Consumer,Boston,MA,02101,East,Furniture,Bookcases,PRD-5344,Wall-Mount Floating Shelves,1,0.2,63.35,50.68,3.13
407,ORD-01135,2023-11-29,2023-11-29,Same Day,CUS-0126,Customer 126,Consumer,Seattle,WA,98101,West,Furniture,Chairs,PRD-4686,Ergonomic Mesh Chair,1,0.1,210.81,189.73,15.79
2172,ORD-01724,2022-04-08,2022-04-11,Second Class,CUS-0161,Customer 161,Consumer,Houston,TX,77001,Central,Office Supplies,Labels,PRD-3171,Color Coding Labels,1,0.1,8.72,7.85,2.29
278,ORD-01092,2022-10-13,2022-10-13,Same Day,CUS-0363,Customer 363,Consumer,San Francisco,CA,94101,West,Office Supplies,Binders,PRD-6126,Presentation Binder,2,0.1,12.1,21.78,4.61
1532,ORD-01510,2022-06-27,2022-07-02,Standard Class,CUS-0054,Customer 54,Corporate,Boston,MA,02101,East,Office Supplies,Fasteners,PRD-3891,Binder Clips Assorted,1,0.4,8.43,5.06,-0.22
687,ORD-01229,2021-05-14,2021-05-19,Standard Class,CUS-0223,Customer 223,Corporate,Memphis,TN,38101,South,Office Supplies,Binders,PRD-3805,View Binder with Windows,1,0.4,14.63,8.78,-0.62
419,ORD-01139,2021-04-30,2021-05-04,Standard Class,CUS-0108,Customer 108,Consumer,Charlotte,NC,28201,South,Furniture,Bookcases,PRD-5773,Wooden Bookcase 180cm,1,0.3,199.24,139.47,-0.76
876,ORD-01292,2023-07-23,2023-07-29,Standard Class,CUS-0333,Customer 333,Corporate,Charlotte,NC,28201,South,Technology,Machines,PRD-1881,HP ProBook 440 G9,1,0,853.95,853.95,82.01
1296,ORD-01432,2022-02-26,2022-03-04,Standard Class,CUS-0055,Customer 55,Consumer,New York,NY,10001,East,Office Supplies,Paper,PRD-6104,A4 Copy Paper 500sh,3,0.1,7.54,20.36,2.69
2200,ORD-01733,2023-05-17,2023-05-19,Second Class,CUS-0034,Customer 34,Corporate,Miami,FL,33101,East,Office Supplies,Binders,PRD-3805,View Binder with Windows,1,0.1,14.34,12.91,2.08
1289,ORD-01429,2021-05-23,2021-05-27,Standard Class,CUS-0176,Customer 176,Corporate,Dallas,TX,75201,Central,Furniture,Furnishings,PRD-1284,Desk Organizer Bamboo,3,0,35.38,106.14,15.78
792,ORD-01264,2021-12-05,2021-12-11,Standard Class,CUS-0048,Customer 48,Home Office,Portland,OR,97201,West,Furniture,Furnishings,PRD-0891,Monitor Arm Dual,2,0.3,103.78,145.29,4.3
